DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
PJ;400587;CEI INDIR ;LAPA;LAPA;;PIRITUBA;LAPA;RUA MARCELINA;629;VILA ROMANA;5044010;38730416;;;Ativa;48;LAPA;4803;35287748;35287748;161071210000000;ZERO A 3 A;15/03/2006;47.079;14/03/2006;12/02/2007;03/02/2015;;;CON;-46698648;-23530460;31/12/2015
PJ;308420;CR.P.CONV ;LAR DE MARIA;LAR DE MARIA;;PIRITUBA;PIRITUBA;RUA CORDEIRO DA SILVA;76;VILA NOVA PARADA;2883090;39740817;;;Ativa;42;JARAGUA;4209;35579048;35579048;;;27/07/2015;2,01502E+11;27/07/2015;;;;;CON;-46716663;-23437843;31/12/2015
PJ;308129;CR.P.CONV ;LAR ESTRELA GUIA;LAR ESTRELA GUIA;;PIRITUBA;PIRITUBA;RUA LÍBERO TEIXEIRA BRAGA;59;VILA AURORA;5186110;;;;Ativa;42;JARAGUA;4203;35564850;35564850;;0 A 3 ANOS;01/09/2014;2,01402E+11;04/09/2014;01/09/2014;27/03/2015;;;CON;-46750823;-23436090;31/12/2015
PJ;94463;EMEF      ;LEONEL FRANCA, PE.;LEONEL FRANCA, PE.;;PIRITUBA;PIRITUBA;RUA XAVIER DOS PASSAROS;39;JARDIM RINCAO;2991100;39413625;39414831;3941-3625;Ativa;42;JARAGUA;4205;35055542;35055542;161071127000000;;20/01/1973;10.326;19/01/1973;;10/04/1981;;JARDIM RINCAO;DIR;-46728156;-23438699;31/12/2015
PJ;90352;EMEI      ;LEOPOLDINA, DA.;LEOPOLDINA, DA.;;PIRITUBA;LAPA;RUA PERIBEBUÍ;S/N   ;ALTO DA LAPA;5084000;38323632;;;Ativa;88;VILA LEOPOLDINA;8802;35051949;35051949;161071180000000;;;;;;19/09/1955;;LEOPOLDINA, DONA - PI 34;DIR;-46721606;-23526633;31/12/2015
PJ;94439;EMEF      ;LEOPOLDINA, IMP.;LEOPOLDINA, IMP.;;PIRITUBA;PIRITUBA;RUA COMENDADOR FEIZ ZARZUR;S/N   ;JARDIM CIDADE PIRITUBA;2942000;39793610;;39720076;Ativa;63;PIRITUBA;6304;35053685;35053685;161071141000000;;03/08/1971;9.586;02/08/1971;;10/04/1981;;E.M. CIDADE PIRITUBA;DIR;-46721384;-23477457;31/12/2015
PJ;306599;ESC.PART. ;LETRINHAS MAGICAS, CENTRO RECREATIVO;LETRINHAS MAGICAS, CENTRO RECREATIVO;;PIRITUBA;PIRITUBA;RUA DOUTOR JOAO TONIOLO;112;JARDIM SAO JOSE;2969000;;;;Ativa;63;PIRITUBA;6304;35813175;35813175;;18M A 6A E 11M;;;;;30/11/2004;;;PAR;-46714413;-23486337;31/12/2015
PJ;94421;EMEF      ;LIBERATO BITTENCOURT, GEN.;LIBERATO BITTENCOURT, GEN.;;PIRITUBA;PIRITUBA;RUA ARNALDO ALVERNAZ NUNES;320;JARDIM SAO JOSE;2969100;39754857;;39918943;Ativa;63;PIRITUBA;6304;35053673;35053673;161071144000000;;25/08/1956;3.206;25/08/1956;;10/04/1981;;ESCOLA MISTA DE VILA ZAT;DIR;-46713093;-23485386;31/12/2015
PJ;307497;CR.P.CONV ;LIRIOS DO VALE;LIRIOS DO VALE;;PIRITUBA;PERUS;RUA JOAQUIM DE SOUSA;9;VILA FANTON;5203210;39177310;;;Ativa;61;PERUS;6102;35450479;35450479;;ZERO A 3 A ;01/04/2011;2,01001E+11;01/04/2011;01/04/2011;;;;CON;-46750170;-23404780;31/12/2015
PJ;306951;CR.P.CONV ;LOUIS MARIE, IRMA;LOUIS MARIE, IRMA;;PIRITUBA;PIRITUBA;RUA FRAGATA CONSTITUIÇÃO;63;PARQUE TAIPAS;2986080;39411493;;;Ativa;42;JARAGUA;4208;35429028;35429028;;1A A 3A;19/06/2008;2008.0.084.136.7;19/06/2008;19/06/2008;;;;CON;-46715417;-23435052;31/12/2015
PJ;306922;ESC.PART. ;LUA DE CRISTAL E.E.I;LUA DE CRISTAL E.E.I;;PIRITUBA;PERUS;RUA PAULINO CABRAL;2;JARDIM RUSSO;5211070;;;;Ativa;61;PERUS;6101;35384343;35384343;;2A A 5A;10/04/2008;26;10/04/2008;;10/04/2008;;;PAR;-46779288;-23570438;31/12/2015
PJ;307532;ESC.PART. ;LUGAR DE CRIANCA;LUGAR DE CRIANCA;;PIRITUBA;LAPA;RUA CORONEL MELO OLIVEIRA;806;PERDIZES;5011040;;;;Ativa;60;PERDIZES;6001;35293556;35293556;;4 M A 5 A;17/05/2011;40;10/05/2011;;17/05/2011;;;PAR;-46689077;-23531010;31/12/2015
PJ;306374;CR.P.CONV ;LUIS CARLOS ELO DE AMOR;LUIS CARLOS ELO DE AMOR;;PIRITUBA;PIRITUBA;RUA GUIOMAR NOVAES;88;JARDIM SANTA LUCRECIA;5185000;39435423;;;Ativa;42;JARAGUA;4203;35182849;35182849;;1A A 3A;;;;20/07/2002;23/12/2011;;LUIZ CARLOS, ELO DE AMOR CASA DE CRIANCAS;CON;-46746535;-23447447;31/12/2015
PJ;94471;EMEF      ;LUIZ DAVID SOBRINHO, PROF.;LUIZ DAVID SOBRINHO, PROF.;;PIRITUBA;PIRITUBA;RUA BARRA DA FORQUILHA;576;PARQUE PANAMERICANO;2993000;39411994;39410815;39411994;Ativa;42;JARAGUA;4207;35055517;35055517;161071128000000;;20/10/1973;10.326;19/01/1973;;10/04/1981;;JARDIM PAN-AMERICANO;DIR;-46729542;-23450993;31/12/2015
PJ;301744;ESC.PART. ;LULALELE ESC. DE RECR. ORIENTADA;LULALELE ESC. DE RECR. ORIENTADA;;PIRITUBA;PIRITUBA;AVENIDA AGENOR COUTO DE MAGALHAES;1751;JARDIM REGINA;5174000;;;;Ativa;63;PIRITUBA;6301;35158306;35158306;;ZERO A 6A;;;;;29/11/1996;;;PAR;-46741979;-23473453;31/12/2015
PJ;308134;ESC.PART. ;LUZ DO SOL - BERCARIO E EDUCACO INFANTIL, I.E.;LUZ DO SOL - BERCARIO E EDUCACO INFANTIL, I.E.;;PIRITUBA;LAPA;RUA SALES JÚNIOR;294;ALTO DA LAPA;5083070;;;;Ativa;48;LAPA;4802;35564874;35564874;;0 A 5 ANOS;07/08/2014;84;05/08/2014;;;;LUZ DO SOL - BERCARIO E EDUCACO INFANTIL, I.E;PAR;-46716029;-23532197;31/12/2015
PJ;307495;CR.P.CONV ;MAE RAINHA;MAE RAINHA;;PIRITUBA;PIRITUBA;RUA BLAS PARERA;498;PARQUE NAÇÕES UNIDAS;2996130;39419430;;;Ativa;42;JARAGUA;4205;35450108;35450108;;1 A 3 ANOS;24/03/2011;2010.0.233.826.0;15/03/2011;24/03/2011;28/12/2012;;;CON;-46736604;-23445848;31/12/2015
PJ;308140;CR.P.CONV ;MARAJOARA;MARAJOARA;;PIRITUBA;LAPA;RUA DESEMBARGADOR ALTENFELDER SILVA;139;VILA LAGEADO;5338090;37652551;;;Ativa;41;JAGUARE;4102;35565386;35565386;;0 A 2 ANOS;09/09/2014;2,01401E+11;09/09/2014;09/09/2014;;;;CON;-46752733;-23552401;31/12/2015
PJ;307911;CR.P.CONV ;MARIA ANTONIA DE SOUZA;MARIA ANTONIA DE SOUZA;;PIRITUBA;PIRITUBA;RUA AGRIPIANO BARROS;272;JARDIM MARILU;2989090;39449620;;;Ativa;42;JARAGUA;4206;35482663;35482663;;1A A 3A;21/12/2012;2012.0.326.929.0;21/12/2012;21/12/2012;;;;CON;-46721156;-23431411;31/12/2015
PJ;14893;EMEI      ;MARIA DAILCE MONTEIRO DA SILVA GOMES, PROFA.;MARIA DAILCE MONTEIRO DA SILVA GOMES, PROFA.;;PIRITUBA;PIRITUBA;RUA MARTINO AROSIO;147;VILA AURORA;5186150;39415366;39410853;39410853;Ativa;42;JARAGUA;4203;35200013;35200013;161071116000000;;14/04/1994;34/100;14/04/1994;;13/03/2001;;VILA AURORA;DIR;-46752071;-23434268;31/12/2015
PJ;308192;CR.P.CONV ;MARIA DO CARMO;MARIA DO CARMO;;PIRITUBA;PERUS;RUA UBERLÂNDIA;9;RESIDENCIAL SOL NASCENTE;5280120;39153536;26546694;;Ativa;3;ANHANGUERA;303;35567139;35567139;;0 A 1 ANO;17/11/2014;2014.0.293.467.6;17/11/2014;17/11/2014;;;;CON;-46771316;-23436497;31/12/2015
PJ;451;EMEI      ;MARIA DO CARMO GODOY RAMOS, PROFA.;MARIA DO CARMO GODOY RAMOS, PROFA.;;PIRITUBA;PIRITUBA;RUA MIGUEL PEREIRA LANDIM;193;JARDIM JARAGUA;5158000;39049242;39067053;39067053;Ativa;95;SAO DOMINGOS;9501;35098449;35098449;161071159000000;;26/10/1988;27.210;26/10/1988;;13/03/2001;;JARDIM JARAGUA, ANEXA A EMPG HENRIQUE GEISEL;DIR;-46756681;-23489533;31/12/2015
PJ;307908;CR.P.CONV ;MARIA E JOSE;MARIA E JOSE;;PIRITUBA;PIRITUBA;AVENIDA SAPUCAIA DO SUL;59;JARDIM PAQUETÁ (ZONA NORTE);2952160;39741163;;;Ativa;63;PIRITUBA;6304;35482547;35482547;;01 A 03 ANOS;21/12/2012;2,01203E+11;21/12/2012;28/12/2012;05/05/2015;;;CON;-46715720;-23469644;31/12/2015
PJ;99988;EMEI      ;MARIA JOSE DUPRE;MARIA JOSE DUPRE;;PIRITUBA;PERUS;RUA PASTOR JOÃO GRECCHI;84;JARDIM SANTA FÉ (ZONA OESTE);5271290;39166494;;39166440;Ativa;3;ANHANGUERA;308;35098450;35098450;161071188000000;;23/05/1988;25.949;23/05/1988;;13/03/2001;;;DIR;-46795736;-23429082;31/12/2015
PJ;400177;CEI DIRET ;MARIA JOSE VASCONCELOS MANKEL, PROFA.;MARIA JOSE VASCONCELOS MANKEL, PROFA.;;PIRITUBA;PIRITUBA;AVENIDA INACIA DE TOLEDO;262;VILA CLARICE;5177000;39042543;;;Ativa;63;PIRITUBA;6301;35238119;35238119;161071142000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;22/05/2007;;;DIR;-46752254;-23471413;31/12/2015
PJ;19452;EMEI      ;MARIA THEREZA FUMAGALLI, PROFA;MARIA THEREZA FUMAGALLI, PROFA;;PIRITUBA;PIRITUBA;RUA VALE DO LUAR;S/N   ;VILA BRASILÂNDIA;2820040;39726008;39726007;;Ativa;42;JARAGUA;4209;35433664;35433664;161071224000000;;23/07/2009;50751;23/07/2009;;14/05/2014;;VALE DO LUAR;DIR;-46708913;-23446324;31/12/2015
PJ;19351;EMEF      ;MARILI DIAS, PROFA;MARILI DIAS, PROFA;;PIRITUBA;PERUS;RUA ANTONIO CONSELHEIRO;1;VILA DOS PALMARES;5273140;39163375;39163376;;Ativa;3;ANHANGUERA;306;35355185;35355185;161071217000000;;15/12/2007;49.051;14/12/2007;;18/03/2010;;ESTRADA DE PIRAPORA;DIR;-46807445;-23440785;31/12/2015
PJ;94391;EMEF      ;MARIO KOSEL FILHO;MARIO KOSEL FILHO;;PIRITUBA;PIRITUBA;RUA URATINGA;144;VILA PALMEIRAS;2933140;39760215;39911531;;Ativa;63;PIRITUBA;6306;35053703;35053703;161071147000000;;03/09/1956;3.228;03/09/1956;;10/04/1981;;ESCOLA MISTA DE VILA SIMOES CERCA;DIR;-46713138;-23494440;31/12/2015
PJ;19220;EMEF      ;MARIO LAGO;MARIO LAGO;;PIRITUBA;PIRITUBA;RUA DOURADA;S/N   ;COHAB JARDIM PAULISTANO;2820090;39725654;39729229;39725654;Ativa;42;JARAGUA;4209;35271073;35271073;161071108000000;;13/12/2000;40.139;12/12/2000;;08/05/2007;;DOURADA;DIR;-46708067;-23449415;31/12/2015
PJ;400181;CEI DIRET ;MENINO JESUS;MENINO JESUS;;PIRITUBA;PIRITUBA;RUA COMENDADOR FEIZ ZARZUR;15;JARDIM CIDADE PIRITUBA;2942000;39747971;;;Ativa;63;PIRITUBA;6304;35238120;35238120;161071145000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;13/08/2008;;;DIR;-46719099;-23479662;31/12/2015
PJ;303909;ESC.PART. ;MENINO MALUQUINHO RECR.INF.;MENINO MALUQUINHO RECR.INF.;;PIRITUBA;PIRITUBA;RUA ARRUDA DA CÂMARA;23;VILA BONILHA;2935120;;;;Ativa;;PIRITUBA;;35157508;35157508;;;;;;;19/04/1997;;;PAR;;;31/12/2015
PJ;19224;EMEF      ;MILENA BENEDICTO, PROFA;MILENA BENEDICTO, PROFA;;PIRITUBA;PERUS;AVENIDA FELIPPO STURBA;25;JARDIM ANHANGÜERA;5267200;39112577;39165364;;Ativa;3;ANHANGUERA;307;35233882;35233882;161071186000000;;17/07/1998;37.533;17/07/1998;;13/03/2001;;JARDIM BRITANIA;DIR;-46788790;-23438592;31/12/2015
PJ;400271;CEI INDIR ;MILTON ALMEIDA DOS SANTOS, PROF.;MILTON ALMEIDA DOS SANTOS, PROF.;;PIRITUBA;PIRITUBA;RUA SAMUEL BOVY;21;JARDIM RINCAO;2998120;39430690;39461283;;Ativa;42;JARAGUA;4205;35807148;35807148;;0A A 3A;28/12/2000;40.193;27/12/2000;20/07/2002;17/11/2011;;CONJ. HAB. CITY JARAGUA II ;CON;-46732490;-23439588;31/12/2015
PJ;308188;CR.P.CONV ;MIRASSOL;MIRASSOL;;PIRITUBA;PERUS;RUA MIRASSOL;1;SÍTIO ITABERABA I;5270150;39160371;;;Ativa;3;ANHANGUERA;306;35566159;35566159;;0 A 3 ANOS;12/09/2014;2014.0.204.847.1;12/09/2014;12/09/2014;;;;CON;-46796705;-23446616;31/12/2015
PJ;307490;CR.P.CONV ;MISERICORDIA II;MISERICORDIA II;;PIRITUBA;PIRITUBA;TRAVESSA ANTÔNIO INÁCIO TORRES;18;ESTÂNCIA JARAGUÁ;2997000;39471279;;;Ativa;42;JARAGUA;4208;35449805;35449805;;2 A 3 A;25/02/2011;2010.0.009.096.0;25/02/2011;25/02/2011;;;;CON;-46711329;-23431635;31/12/2015
PJ;306416;CR.P.CONV ;MMDC;MMDC;;PIRITUBA;LAPA;RUA MINISTRO GODOI;81;PERDIZES;5015000;38626349;;;Ativa;6;BARRA FUNDA;605;35180166;35180166;;ZERO A 3 ANOS ;;;;20/07/2002;23/12/2011;;;CON;-46667439;-23530511;31/12/2015
PJ;19414;EMEF      ;MOISES ELIAS DE SOUZA, TTE.;MOISES ELIAS DE SOUZA, TTE.;;PIRITUBA;PIRITUBA;AVENIDA DEPUTADO CANTÍDIO SAMPAIO;6590;VILA SOUZA;2860001;39419300;39420171;39419300;Ativa;42;JARAGUA;4208;35433718;35433718;161071221000000;;28/11/2008;50267;27/11/2008;;;;PIRITUBA II;DIR;-46716675;-23434880;31/12/2015
PJ;305880;ESC.PART. ;MON CHEMIN NUCL. DE DESENV. INF;MON CHEMIN NUCL. DE DESENV. INF;;PIRITUBA;LAPA;RUA CAYOWAÁ;1063;SUMARÉ;1258010;;;;Ativa;60;PERDIZES;6001;35163478;35163478;;;;;;;23/05/2000;;;PAR;-46683043;-23537739;31/12/2015
PJ;94404;EMEF      ;MONTEIRO LOBATO;MONTEIRO LOBATO;;PIRITUBA;PIRITUBA;AVENIDA PAULA FERREIRA;2653;VILA PEREIRA BARRETO;2915100;39750970;;39753906;Ativa;63;PIRITUBA;6306;35053715;35053715;161071149000000;;19/10/1956;3.307;19/10/1956;;10/04/1981;;ESCOLA MISTA DE PIRITUBA;DIR;-46717735;-23489844;31/12/2015
PJ;400658;CEI INDIR ;MORADA DO SOL;MORADA DO SOL;;PIRITUBA;PERUS;RUA EUCLIDES DA CUNHA;S/N   ;MORADA DO SOL;5281000;39450141;;39478846;Ativa;3;ANHANGUERA;303;35342981;35342981;161071216000000;DE 0 A 3 ANOS;11/08/2007;48607;10/08/2007;07/11/2008;30/08/2012;;;CON;-46778881;-23432881;31/12/2015
PJ;19461;EMEI      ;MORRO DOCE;MORRO DOCE;;PIRITUBA;PERUS;RUA ELISA DINA;293;JARDIM BRITANIA;5269060;39112218;;39111668;Ativa;3;ANHANGUERA;307;35243589;35243589;161071190000000;;23/09/1999;38.353;23/09/1999;;13/03/2001;;;DIR;-46791124;-23433879;31/12/2015
PJ;306036;ESC.PART. ;MUNDO DA CRIANCA E.E.I.;MUNDO DA CRIANCA E.E.I.;;PIRITUBA;LAPA;RUA GUARARAPES;202;LAPA;5077050;;;;Ativa;;LAPA;;35102714;35102714;;;;;;;18/10/1995;;;PAR;;;31/12/2015
PJ;307767;CR.P.CONV ;MUNDO DOS SONHOS;MUNDO DOS SONHOS;;PIRITUBA;PERUS;RUA JÚLIO CÉSAR LEAL;199;VILA PERUS;5208000;39188792;;;Ativa;61;PERUS;6101;35473200;35473200;;0 A 3 ANOS;18/04/2012;2,01103E+11;18/04/2012;18/04/2012;;;ALBERTINA DE SOUSA;CON;-46756171;-23412271;31/12/2015
PJ;308237;CR.P.CONV ;MUNDO FELIZ;MUNDO FELIZ;;PIRITUBA;LAPA;RUA CLÁUDIO;290;ÁGUA BRANCA;5043000;;;;Ativa;48;LAPA;4803;35568570;35568570;;;13/02/2015;2,01403E+11;13/02/2015;;;;;CON;-46690859;-23525384;31/12/2015
PJ;306096;ESC.PART. ;MUNDO MELHOR CENTRO EDUC,;MUNDO MELHOR CENTRO EDUC,;;PIRITUBA;LAPA;RUA APIACAS;132;VILA POMPEIA;5017020;;;;Ativa;;PERDIZES;;35800685;35800685;;;;;;;17/01/2001;;;PAR;;;31/12/2015
PJ;307712;ESC.PART. ;MY SCHOOL EDUCACAO INFANTIL BILINGUE;MY SCHOOL EDUCACAO INFANTIL BILINGUE;;PIRITUBA;LAPA;RUA CORONEL MELO OLIVEIRA;683;PERDIZES;5011040;;;;Ativa;60;PERDIZES;6002;35384446;35384446;;1A A 5A;16/12/2011;182;08/12/2011;;16/12/2011;;;PAR;-46688184;-23531747;31/12/2015
PJ;308375;CR.P.CONV ;NELSON MANDELA;NELSON MANDELA;;PIRITUBA;PIRITUBA;RUA HORTOLÂNDIA;604;VILA RENATO (ZONA NORTE);2952120;;;;Ativa;63;PIRITUBA;6304;35578940;35578940;;;27/07/2015;2,01502E+11;27/07/2015;;;;;CON;-46717873;-23468583;31/12/2015
PJ;308115;CR.P.CONV ;NENO, PADRE;NENO, PADRE;;PIRITUBA;PIRITUBA;RUA AGRIPIANO BARROS;133;JARDIM MARILU;2989090;39448033;;;Ativa;42;JARAGUA;4206;35563833;35563833;;0 A 2 ANOS;16/07/2014;2,01401E+11;18/07/2014;16/07/2014;;;;CON;-46720609;-23432542;31/12/2015
PJ;90379;EMEI      ;NEYDE GUZZI DE CHIACCHIO, PROFA.;NEYDE GUZZI DE CHIACCHIO, PROFA.;;PIRITUBA;LAPA;LARGO DA LAPA;S/N   ;LAPA DE BAIXO;5069030;36116215;;36114957;Ativa;48;LAPA;4801;35051962;35051962;161071174000000;;;;;;30/07/1985;;LAPA - PI 3;DIR;-46705845;-23515394;31/12/2015
PJ;90409;EMEI      ;NOEMIA IPPOLITO;NOEMIA IPPOLITO;;PIRITUBA;LAPA;PRACA ALFREDO WEISZFLOG;S/N   ;VILA ROMANA;5045050;38736282;36726095;38736282;Ativa;48;LAPA;4803;35051950;35051950;161071175000000;;;;;;18/09/1985;;VILA ROMANA - PI 7;DIR;-46694947;-23528322;31/12/2015
PJ;303429;CR.P.CONV ;NOSSA SENHORA DA ANUNCIACAO;NOSSA SENHORA DA ANUNCIACAO;;PIRITUBA;LAPA;RUA CONSELHEIRRO OLEGARIO;54;VILA ANASTACIO;5093040;36478473;;;Ativa;48;LAPA;4802;35102659;35102659;;1 A 3 ANOS ;;;;13/11/2004;18/10/1995;;ANUNCIACAO INST. BENEF.;CON;-46721588;-23514169;31/12/2015
PJ;308126;CR.P.CONV ;NOSSA SENHORA DE APARECIDA;NOSSA SENHORA DE APARECIDA;;PIRITUBA;PIRITUBA;RUA PEDRO CUBAS;76;PIQUERI;2913000;27686149;;;Ativa;63;PIRITUBA;6306;35565787;35565787;;0 A 2 ANOS;04/08/2014;2,01402E+11;04/08/2014;04/08/2014;;;;CON;-46714871;-23497658;31/12/2015
PJ;307172;ESC.PART. ;NOSSA SENHORA DE FATIMA INSTITUICAO EDUCACIONAL;NOSSA SENHORA DE FATIMA INSTITUICAO EDUCACIONAL;;PIRITUBA;LAPA;RUA PETRÓPOLIS;65;SUMARÉ;1254030;;;;Ativa;60;PERDIZES;6001;35438443;35438443;;1 A 3 ANOS ;19/11/2009;116;06/11/2009;11/01/2011;19/11/2009;;NOSSA SENHORA DE FATIMA INSTITUICAO EDUCACION;PAR;-46685915;-23537294;31/12/2015
PJ;306417;CR.P.CONV ;NOSSA SENHORA DE FATIMA, CRECHE;NOSSA SENHORA DE FATIMA, CRECHE;;PIRITUBA;LAPA;AVENIDA DOUTOR ARNALDO;1492;SUMARE;1255000;38657585;;;Ativa;60;PERDIZES;6002;35184559;35184559;;1A A 3A;;;;01/07/2002;;;;CON;-46678033;-23550358;31/12/2015
PJ;306422;CR.P.CONV ;NOSSA SENHORA DO ROSARIO;NOSSA SENHORA DO ROSARIO;;PIRITUBA;LAPA;RUA GUIARA;72;VILA POMPÉIA;5025020;38656464;;;Ativa;60;PERDIZES;6001;35180178;35180178;;ZERO A 3A;;;;20/07/2002;;;;CON;-46688932;-23534636;31/12/2015
PJ;308171;CR.P.CONV ;NOSSA TURMA;NOSSA TURMA;;PIRITUBA;LAPA;AVENIDA DOUTOR GASTÃO VIDIGAL;1946;VILA LEOPOLDINA;5314000;38623366;;;Ativa;88;VILA LEOPOLDINA;8802;35566147;35566147;;1 A 3 ANOS;07/11/2014;2,01403E+11;05/11/2014;05/11/2014;;;;CON;-46734730;-23533969;31/12/2015
PJ;308039;CR.P.CONV ;NOVA ESPERANCA;NOVA ESPERANCA;;PIRITUBA;PIRITUBA;ESTRADA TURÍSTICA DO JARAGUÁ;2400;VILA JARAGUÁ;5161000;39025451;;;Ativa;95;SAO DOMINGOS;9501;35562907;35562907;;DE 0 A 3 ANOS;31/01/2014;2013.0.332.617.1;31/01/2014;31/01/2014;;;;CON;-46754000;-23474830;31/12/2015
PJ;303941;ESC.PART. ;NOVO RUMO E.E.I.;NOVO RUMO E.E.I.;;PIRITUBA;PIRITUBA;RUA CELSO VIEIRA;98;VILA PEREIRA BARRETO;2919120;;;;Ativa;63;PIRITUBA;6305;35135392;35135392;;;;;;;18/10/1995;;;PAR;;;31/12/2015
PJ;91600;EMEI      ;OLGA CALIL MENAH, PROFA.;OLGA CALIL MENAH, PROFA.;;PIRITUBA;PIRITUBA;RUA URATINGA;66;VILA PALMEIRAS;2933140;39767523;;39926577;Ativa;63;PIRITUBA;6306;35084177;35084177;161071150000000;;24/12/1980;17.101;24/12/1980;;;;VILA BONILHA;DIR;-46713657;-23494655;31/12/2015
PJ;91618;EMEI      ;OLGA MARIA GERMANO MARTINS DOMINGOS, PROFA.;OLGA MARIA GERMANO MARTINS DOMINGOS, PROFA.;;PIRITUBA;PIRITUBA;PRACA BALTAZAR DE GODOY;S/N   ;VILA BONILHA;2935110;39755315;;39997003;Ativa;63;PIRITUBA;6306;35052197;35052197;161071153000000;;;;;;18/09/1985;;PIRITUBA - PI 77;DIR;-46716846;-23487895;31/12/2015
PJ;91651;EMEI      ;OLIVEIRA LIMA;OLIVEIRA LIMA;;PIRITUBA;PERUS;RUA ANTONIO MAIA;476;VILA PERUS;5204110;39170758;39170011;;Ativa;61;PERUS;6101;35052929;35052929;161071202000000;;;;;;30/07/1985;;;DIR;-46753360;-23408090;31/12/2015
PJ;303950;ESC.PART. ;PALACIO ENCANTADO E.E.I.;PALACIO ENCANTADO E.E.I.;;PIRITUBA;LAPA;AVENIDA RICARDO MEDINA FILHO;457;VILA IPOJUCA;5057100;;;;Ativa;;LAPA;;35102568;35102568;;;;;;;18/10/1995;;;PAR;;;31/12/2015
PJ;308381;CR.P.CONV ;PALAVRA CANTADA;PALAVRA CANTADA;;PIRITUBA;PIRITUBA;RUA NOVA ROMA;226;JARDIM PIRITUBA;2984080;;;;Ativa;42;JARAGUA;4208;35578290;35578290;;;27/07/2015;2,01502E+11;27/07/2015;;;;;CON;-46719621;-23442490;31/12/2015
PJ;19577;EMEI      ;PARADA DE TAIPAS;PARADA DE TAIPAS;;PIRITUBA;PIRITUBA;RUA DONA JANUARIA MARIA;12;PARQUE DE TAIPAS;2987020;39465681;;;Ativa;42;JARAGUA;4208;35246645;35246645;161071119000000;;12/02/2000;39.073;11/02/2000;;13/03/2001;;;DIR;-46712575;-23433533;31/12/2015
PJ;400308;CEI INDIR ;PARQUE ANHANGUERA;PARQUE ANHANGUERA;;PIRITUBA;PERUS;RUA DIONISIO BELLANTE;419;JARDIM SANTA FE;5271150;39119000;;;Ativa;3;ANHANGUERA;308;35182850;35182850;;ZERO A 03 ANOS ;01/01/2001;X;01/01/2001;20/07/2002;;;;CON;-46794435;-23431971;31/12/2015
PJ;19380;CEU EMEI  ;PARQUE ANHANGUERA;PARQUE ANHANGUERA;PARQUE ANHANGUERA;PIRITUBA;PERUS;RUA PEDRO JOSÉ DE LIMA;1020;JARDIM ANHANGÜERA;5267174;39115076;39114770;39117612;Ativa;3;ANHANGUERA;307;35397131;35397131;161071550000300;;21/05/2008;49510;20/05/2008;;23/11/2012;;;DIR;-46787248;-23439942;31/12/2015
PJ;19389;CEU EMEF  ;PARQUE ANHANGUERA;PARQUE ANHANGUERA;PARQUE ANHANGUERA;PIRITUBA;PERUS;RUA PEDRO JOSÉ DE LIMA;1020;JARDIM ANHANGÜERA;5267174;39112631;39112034;;Ativa;3;ANHANGUERA;307;35397271;35397271;161071550000200;;21/05/2008;49510;20/05/2008;;23/11/2012;;;DIR;-46787258;-23439960;31/12/2015
PJ;400694;CEU CEI   ;PARQUE ANHANGUERA;PARQUE ANHANGUERA;PARQUE ANHANGUERA;PIRITUBA;PERUS;RUA PEDRO JOSÉ DE LIMA;1020;JARDIM ANHANGÜERA;5267174;39114772;;39114232;Ativa;3;ANHANGUERA;307;35397088;35397088;161071550000100;;21/05/2008;49510;20/05/2008;;23/11/2012;;;DIR;-46787258;-23439951;31/12/2015
PJ;400775;CEI INDIR ;PARQUE DAS NACOES;PARQUE DAS NACOES;;PIRITUBA;PIRITUBA;RUA PAULO PATARRA;S/N   ;PARQUE NAÇÕES UNIDAS;2996205;39441559;;;Ativa;42;JARAGUA;4205;35565313;35565313;161071231000000;0A A 3A;07/11/2012;53518;07/11/2012;15/02/2013;;;;CON;-46740194;-23437453;31/12/2015
PJ;19486;EMEI      ;PARQUE DAS NACOES I;PARQUE DAS NACOES I;;PIRITUBA;PIRITUBA;RUA FERNANDO SABINO;148;PARQUE NAÇÕES UNIDAS;2996195;39441087;;;Ativa;42;JARAGUA;4205;35563161;35563161;161071233000000;;07/11/2012;53520;07/11/2012;;;;;DIR;-46736970;-23444057;31/12/2015
PJ;400425;CEI INDIR ;PARQUE MARIA DOMITILA;PARQUE MARIA DOMITILA;;PIRITUBA;PIRITUBA;RUA ADRIAO FERREIRA;7;PARQUE MARIA DOMITILA;5128160;39067738;;;Ativa;95;SAO DOMINGOS;9503;35182989;35182989;;ZERO A 3 ANOS ;02/10/1992;32.368;01/10/1992;20/07/2002;08/11/2011;;;CON;-46742199;-23492315;31/12/2015
